publishedTime,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
19-02-2024," @luciddoggo5094  Shut up. We will always remember this humiliation. One day, Babri shall return! Babar is our hero, and has done more for India than BJP will ever do.",0,@AbdullaSiddique-hv6ql,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @AbdullaSiddique-hv6ql  Free kashmir first,0,@luciddoggo5094,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024," @luciddoggo5094    listen stupid... it is simply the survival of the fittest. Babar was far more powerful than your polio kings that is why he could do what he wanted. To the winner, go the spoils. Our generation has no right to remove Babar's legacy of dominance. Only Owaisi saab can save up now.",0,@AbdullaSiddique-hv6ql,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024," @luciddoggo5094  Please be quiet. No need to lecture me on idol worship. If you want some real education, go read the Quran.",0,@AbdullaSiddique-hv6ql,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @AbdullaSiddique-hv6ql  Free uyghurs first,0,@luciddoggo5094,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"There is nothing to be proud about being secular. In the first 3 yugas mainly, only monarchy as a form of government existed. Srila Prabhupada, the founder-acarya of Iskcon, writes that the head of the state should be saintly like Lord & King Rama, so that society is correctly guided to elevate spiritually and not degrade morally due to blind materialism as in the kali yuga. Being secular is not a great achievement.",0,@vishaldookee7866,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,https://youtu.be/lbAjRMkJ6iA?si=BF07BiqRPJPGLxzD,0,@erickberry1295,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,https://youtu.be/6wqfDqXd2u0?si=xgWZub8z5zFopM7E,0,@erickberry1295,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,https://youtu.be/6wqfDqXd2u0?si=xgWZub8z5zFopM7E,0,@erickberry1295,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"I am not Relgious Hindu but would say ...This Grand Events of Ayodhya is something which all Indians want to see ...So Grateful to witness that and my vote will forever go to BJP , as they kept their promise",0,@akshaykashyap7473,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,I love your speech palki as always from  all of your tenure in any news channel,0,@viper71082,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,😊😊,0,@shubhambhatt329,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Kasi and Mathura also the damage done should be undone. Similarly there should be reconstruction of dilapidated temples across India from funds collected in Ayodhya.,0,@firebrand3515,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Thanks Palki!,0,@rajrevank9108,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"you support Ram mandir, But your husband Sanket upadhyay does not, He was working in NDTV then left just after ravish kumar, and doing shit on youtube channel "" Red mike "". very wierd, that he is pro leftist and you..... i think audience should decide.",0,@Medha_Rai,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Government shud strive  to secure financial stability of India such  that food education health issues of people of India gets addressed better. once people become strong both Physically and Mentally they can work, earn well and lead a better life ...then they surely will go to temple and thank all the Gods Spiritually. So build India make people stronger !.",0,@AZe_Yoo_Te_Movi_8k7G,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"History can be written as you like and spread it to people as you like when you are in power.  India doesn't like Muslims and mosques, Muslims don't feel safe in their homes.  Low Caste don't feel safe in India. Girls are buried at birth in India.  Women are not safe in India. What is the future for India?  This Government divides India so much to stay in power that they are slowly walking into Nazi Germany",0,@lookafternumber1,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Building of Ram Mandir Symbolises the Restoration of Hindu pride which was trampled upon for Centuries  But in a country like India to let Religion rule Politics will be very unwise,0,@deepakseth6256,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,India is so-called secular.. All religion feels unsafe from each other..,0,@devasish21,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Its a start of different kind politics probably in line with Pakistan where political parties uses religion to gain power, there will be voices to declare India as non-secular and Hindu nation which might lead to war within with other religions consider size of minorities.",0,@niallkorenskaya5067,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Eastern Religons are more Tolernat and Inclusive. They should not be compared with Abrahamic Cults which are Monotheistic, Supremacist and preach Violene and Domination.",0,@hindurashtra63,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ram asked his wife to jump into fire to prove her chasitity. What kind of god does that. Shouldnt a god have known if she slept with someone or not?😊,0,@anjumally,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,He did it because his duties as a king demanded him to do so. He would kill himself if it meant fulfilling his duties.,0,@RohanKumaar,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,He did it because his duties as a king demanded him to do so. He would kill himself if it meant fulfilling his duties.,0,@RohanKumaar,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @RohanKumaar  seriously .. a God would have known and his duty as a husband was to trust and take his wife's word not ask her to jump in a fire  Nothing to do with duty its a joke,0,@anjumally,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024," @anjumally  Here's the thing. When even Hindu gods enter the mortal earth/realm they face limitations and problems. It is to keep the process fair, and its called leading by example. Not an all power all knowing cocky God who gets mad at you for wearing some less clothes or whatever.",0,@RohanKumaar,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @RohanKumaar  ignorance is a bliss  In some cases as this,0,@anjumally,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @anjumally  Dont preach my own religion to me   Don't teach a farmer how to dig and a dad how to fu**,0,@RohanKumaar,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,what a biased and subjective report. how can you not talk about the dark history of it? the bloodshed associated with this temple? it's disrespectful to all those souls who have been unjustly killed because of these bricks (muslims and hindus alike),0,@hajrab.3477,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Seems like there are lot of tangible benefits. Probably high time that the country takes these benefits at Krishna janmabhoomi as well.,0,@PrateekJain-pi9jc,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Where s secularity here? People across the country dancing with safron flags! This s nonsense n nothing else.. period,0,@aayanmukherjee5925,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,i am dead guy,0,@souravmanhas336,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Hindu Vatican ? Its an insult pls don't use,0,@Aryan-gc6ze,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Did anyone see Adani  And if not,then why wasn't he invited?",0,@ayushpathak5921,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,He will be invited at काशी,0,@vivs7711,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,各项改革尝试全部失败以后，回归印度教民族主义，拥抱基本盘是莫迪政府唯一能做的。这项举动代表印度国家失败，与周边各国和国内穆斯林之间的矛盾激化将会接踵而来。,0,@JackyLiu777,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,You  mean chinese  Xinjiang ?? It seems u are reading only jinping data....😂😂😂😂,1,@vivs7711,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jay shree Ram,0,@mtmsearch9148,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,it means india will be as it is .,0,@user-tz3fr3vb7d,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"THE LIVING GOD OF HEAVEN HAVE JUDGED THIS TEMPLE, AND CALL INDIANS TO REPENTANCE https://youtu.be/zaI3AenQDds?si=Nw1BsvKHdKjGx_Mw",0,@willisogecha1,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai shree Ram,0,@padmanabanvenugopal1985,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Crores Of Indians Already got Benefited by learning from ram lalla Attitude and his behaviour in different Difficult Situations. Only Demons, will think of how still we can benefit from Rama in Monetary Way.",0,@sudheernai13579,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"JUST DON'T SAY , INDIA IS A SECULAR COUNTRY , IT WAS NEVER A SECULAR COUNTRY , IT HAS ALWAYS BEEN A MAJORITORIAN COUNTRY 😂😂😂😂😂",0,@abcdefghij2724,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,DON'T COMPARE IDOL TEMPLE WITH NON IDOL TEMPLE 😂😂😂😂,0,@abcdefghij2724,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"RAM TEMPLE IS FOR HINDUS ONLY NOT FOR INDIA . 😂 INDIA IS A COUNTRY HAVING MANY RELIGIOUS COMMUNITY  , ATHEIST COMMUNITY ,  DON'T SYNONYM HINDU WITH INDIA 😂😂😂😂",0,@abcdefghij2724,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,INDIA≠ HINDU,0,@abcdefghij2724,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Waste of taxpayers money,0,@haruk2312,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Secular govt collecting tax from temples every year....search data....😅😅have some knowledge ...Google is free...,0,@vivs7711,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"According to the Economic Times, Shri Ram Janmabhoomi Teerth Kshetra Trust which was formed by the center in February 2020 to handle the construction and maintenance of the Ram Mandir has received ₹3,500 crore in donations.2 days ago",0,@vivs7711,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Modia, not India",0,@pawspositive,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,https://youtube.com/shorts/XrH7su-lXeo?si=PDE082IPem0axhPd,0,@rohitkumarbind4658,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,India can no more be secular for it has reorimanded the  hindus for the past 70 years. Si hereinafter it is hindu country with Ram rajyaa,0,@mukunthannarayanasamy4773,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,INDIAN POLITICAL PARTIES ALWAYS SEEKING BENEFITS FROM MANDIR AND MASJID 😂,0,@inder5874,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,5 Lac Cr per annually,0,@dkbdnorth,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Are we a SECULAR country? This temple seems to have crushed that out!  Divisive is at the root when the PM misquotes the Bible and likens himself to David. He  has confused the people, why does Ram need a home? 🤔Meanwhile christians and churches were attacked again in several northern states.",0,@sallymenezes,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,2000 innocent lives lost after the Ram temple issue started......do we need temple ????,0,@arulj1791,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Yes we need temple,0,@IndianFirst0001,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,@IndianFirst0001  of course the national symbol in front of temple (swastika) says it all....infact Hitler was inspired by vedic thought of aryan supremacy.,0,@arulj1791,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @arulj1791  its not Swastika its nazi symbol also hitler not inspired by india but he hated all those who are not white,1,@IndianFirst0001,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Africa?,0,@sallymenezes,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Agreed with everything except the secular thing. How a mandir reflects secularism.,0,@waqarahmed-zo1yi,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Its national temple for everyone,0,@IndianFirst0001,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024," @IndianFirst0001  No it’s not, its a Hindu Temple 🛕 built on the ruins of mosque 🕌",0,@waqarahmed-zo1yi,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Congress makes another Ram Mandhir without controversy ❤,0,@sudheerpmuriyil7868,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Only good can come from every temple.,0,@sanjayvaidya4925,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Jai shri ram, jai hanuman. Hereafter i plead all indian parents to teach children our history, ramayana, mahabharatha, all other religious books. We can have rebirth of our bharath rashtra ✌🏻✌🏻",0,@Shashankmk,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Temple of Raven coming soon in Sri Lanka😂😂😂,0,@milanabraham316,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Its buddhist country 🤣,0,@IndianFirst0001,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,20 billion to 250 billion tourism in saudi why not in  india,0,@pitepoiujll,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Palki samajhti hai log sab ""Chutiya"" hain.",0,@vali3537,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Hello Mrs.Sharma, the thumbnail should be “HOW BJP WILL BENEFIT”",0,@abineshzor,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"It's not a full stop, don't worry  history will repeat itself",0,@god-giftedratan8898,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Great story,0,@vijayk2025,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Congress government said Ram is not a God and myth. No proof Ram lived when court asked. What right rhet have now to ask for votes?,0,@sharmavasu97,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jab tak Hindustan ke janta Ram/Rahim ke chakkar apna time energy waste karti rahegi tab tak hum sirf Pakistan se apne aap ko compare karke khush ho te rahenge. Even Bangladesh bhi ab hum se aage nikal chuka hai. Sri Lanka/Maldives bhi per capita income me aaj Infdia se oopar hai. China to chahta yahi hai jiske liye vo Modi ko 20 saal Pehle he recruit kar liye. Godhra riots ke baad jab US/UK se Modi as a CM ban ho gaya tha.,0,@modappalingappa62,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Colossal waste of time, energy and resources in the name of religion. Everyone on this planet is on a 24 hour cycle. How you utilize this 24 hours (in terms of production) decides your success or failure in life , not going to a Temple, Mosque or Church. Indians need to learn this from developed countries like the US/China/Japan/Singapore. Otherwise India will always be counted among the poor countries of Asia like Pakistan. Today even Bangladesh per capita is more than India. The only exceptions are the oil-rich Arab kingdoms. Their Allah has given them enough wealth under their feet to make an exception to the 24 hour cycle of existence on this planet. Most North Indian Hindi belt  illiterate Hindus and some in the South are in the grip of religion- induced psychosis thanks to the Ambani/Adani TV channels and the BJP IT Cell WUniv propaganda machine.",0,@modappalingappa62,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,u know a country is fuked when the most luxurious architecture in town is built for religious purpose,0,@ju98sy,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Bhadradri rama is not in the irctc circuit. This so disappointing as a devotee,0,@arunreddy4940,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Now finally our biggest barrier to prosperity is crossed 🥳,0,@pravinkool,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,How pathetic is your journalism,0,@user-ks9cj8op7b,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,An structure which is built on the foundation of lies and arrogance and misuse of power will bring peace and Harmony 😅 Joke of the day Instead it has destroyed the peace and harmony of centuries. The full stop is removed. Our justice system is ashamed due to the arrogant leader . And the Muslims has experience of centuries to deliver humbleness,0,@Indiancitzien,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Opposition is opposed to Ram Mandir because it is build by BJP, big shame on Opposition. I was huge Rahul Gandhi fan but I am really disappointed now from his party.",0,@allstar7778,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Ram was born n died , now same with all his bhaktas",0,@JonieMcmaster,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,🙏🙏🙏,0,@mc8631,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Isn't it BJP camping of election,0,@mujtabahussain5915,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"There we will be religious conflict,,,,,",0,@danielrongpi8825,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"To those who are complaining about the Mandir:  The tourism will generate more jobs than entire (remaining) strength of Congress supporters across the country. And even the beggars will earn more money than Congress will receive in their donation drive.  Now go. Take your dope, and continue to cope. Jai Shree Ram 😊",0,@harshkhare7084,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"This is the most significant event ever ….all the issues like jobloss, 2 crore new job creation , concentration of wealth in few corporates , our neighbouring countries changing policy to engage with China more , feeling of insecureness in minority ,issues with farmers , etc etc etc ….all have got settled now …..",0,@MrChethalan,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Is minority in China is feeling proud there, I don't think in a country where muslim actors are more popular than others are creating any fear for minorities, and for jobs you have to be skilled enough to grab out , there is only two types of unemployed in India 1.government job seekers 2. Unskilled  110 unicorn startups since 2016-23 it doesn't show any kind of favouritism in buisness class.  I'm Proudly celebrating Shi Ram ceremony  keep crying here and there still saying jo Ram ka nhi kisi Kam ka. Nhi. Jai shree ram",0,@shaurya1779,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Yes congress will finish forever after 2024,0,@user-hn7zs9yr4e,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai shree ram,0,@dineshwar7360,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"I dont understand how a human being can be a god.how a God can born from a human being(his creation),creation can give birth to his God strange and marry human being like his creation.God is the one who is different from his creation.but some people worship human beings as a god.why?",0,@user-hj4ue6pq7r,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,One implication: Voter Bank. Good way to spend tax money in an impoverished country,0,@gagansingh9246,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,A kingdom of harmony at a place of bloodbath 🎉,0,@jewelebratelife1738,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Building of Ram Mandir  Symbolises the Restoration of Hindu pride which was trampled upon for Centuries . But in a country like India to let Religion rule Politics will be very unwise,0,@deepakseth6256,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,India will not benefit you media will benefit by getting money from bjp - bjp will benefit by votes from hindus. 1 ideology fool the people by religious and patriotic feeling,0,@nkr-os9dd,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ram will come and help to build schools college's hospitals. Did god ask you to do this do something for people need,0,@nkr-os9dd,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Diplomatically we are asserting ourselves! Do Maldives know that?,0,@heman9635,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,🎉,0,@sivaprasad2241,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"All Hail Empereur Modi. Kings of ancient times ruled on the behalf of some god, now Modi will rule in the behalf of Ram. All hail thee, let ur magnificent reign last till the Sun and the Moon hang in the sky.......😂",0,@ssmot113,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Godi ecosystem activated,0,@mayur_me,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Me from northeast, joy to the worldi.  Just sayin , the Lord is coming.",0,@mcennk9620,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,It’s a complete nonsense to think that by building this temple which is still not finished that some how everything will change. The novelty will wear-off & life will go on then reality will hit home  that this temple didn’t change anything. It was rather a political stunt by a racist Hindu party propagating a superiority over other faiths.  Nothing more. This whole thing is a saffron Disneyland.,0,@NoName-jq7tj,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,It's just a building so what's the fuzz about? Get to work!,0,@blokin5039,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jan 22 2024 ko Hinduism  do hisson mein  divide ho gaya hai ... ek .. Shankaracharya ka Hinduism .. aur ... doosra .. Modi BJP Rss ka Hinduism ... jiska mandir Ram mandir hai ...  yeh naya Hinduism .. iskey rules kya hai ? .. woh .. unkey bhakthon ko aaney waley kal mein .. logon ko pata chalega ..,0,@abq901,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Palki, like a journalist with western mindset you are commenting on this event superfluously. Deeper significance is beyond the western mindset.🙏",0,@gitastudygroup1628,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,why does the taller structure at the back of the temple doesn't look as tall as it was rendered in 3d?,0,@nikhilkay1,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Thank you Palki Sharma Ji for this very diligent presentation on the struggles over centuries to assert our rightful revival of the great Lord Ram’s abode. The usual biased western media (CNN,BBC, Wash Post, NY Times, AlZaz etc) so blatantly and grudgingly try to hide the proven FACT that the barber mask was built over an existing temple. All these biased news medias struggle to imply how the Muslim community would be affected negatively by the new temple. None of these media guys wish to ever acknowledge that several thousand sacred temples, all across our beloved Bharath, were systematically vandalized, looted, destroyed, masks built over..etc atrocities were perpetuated by the invaders. Time for us to ignore these  false narratives and continue building a strong  homeland and progress without any heed for such hateful news (Propaganda) entities. All Bharathiyas should unite behind our legacy and resolve to be strong. JAI SRI RAM.",0,@cr8701,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Are you kidding me? Did opposition politicians really boycott the Ram Lalla temple opening? 😢,0,@Ra-rg1vk,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Watershed moment. Jsr,0,@nikr8645,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Very nice to hear the news madam.,0,@ravichandran-ue3rt,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,It will surely start a new chapter but a chapter that will horrify u,0,@mehvishpasha6411,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,It will horrify foreign invader people Indian civilization won finally and foreign invader lost this show resistance and how to regain,0,@IndianFirst0001,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @IndianFirst0001  ok then let's see,0,@mehvishpasha6411,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Who will pay for security going forward?,0,@ukuk179,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,development in many ways,0,@sanujitroy6830,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Foreign media is busy reporting that a temple is being built by demolishing a mosque.😂😂😂 As if it has always been their job to spread hatred and hate India.,0,@smoki_683,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ram Temple will testify to the fact that India is no more a secular and Liberal nation. It is a narrow-minded insular nation,0,@rahatenglish317,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Now Indian govt should build an equally beautiful mosque to increase the soft power even further.,0,@sathishkumarsrinivasan4489,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Good delivery & balanced,0,@ukuk179,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Look at her teeth. Seems she eats tobacco,0,@ayush21Q3,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Now ram mandir is done ✅. I want bjp to show new plan for India 🇮🇳 development,0,@ankitsaini8708,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"The acting is spot on, that sigh after, ""This temple"" at 0:24. She should be nominated for oscar of the bollywood 😂. To all the hindus, do all you can do. We will see who does what 😂",0,@bubblelaber4909,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,what are your intentions?,0,@yogi5878,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Opposition is still ignoring the power of Common Man in 🇮🇳 India. They still believe in dictatorship in their way. They throw alms like freebies before their voters & those voters obey like a servant.,0,@nitin2779,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Not every Indian knows Ramayan I’m one of them 🫣 what History says Demolished Mosque & build Ram Temple,0,@gimbolwari7405,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Why do we need to looks into  benefits?  Hindus had to reclaim it and he have moreover the mandir is made from hindu money and not govt money.,0,@MoviesInAminute.,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Talk about how the mosque was demolished.  It will open the wounds . 😢 This lady is bjp .,0,@Christmas-fv1jc,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Muslim invader destroy lots of temple in subcontinent you should know this now this temple is resistance against that Invader muslim,0,@IndianFirst0001,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ram,0,@jayhind798,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Unemployed indians will feel a sense of achievement in life (even though they didn't do anything), and forget their helpless jobless situation in life, and vote for the next election.",0,@abhijeetdey,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"nagoor mosque allows hindu and christian, vellankani mary church allows all religions , but hindu temple doesnt allows other religions , how ram belongs to every one. ram belongs to rich people only.",0,@ilantilak6073,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Start writing as Bharat not India a name given by british,0,@bk2873,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,palki is modi puppert,0,@PANICtillVICTORY,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,When will phalki  sharma visit ayodhya and give us more details,0,@kiggalshalivahan342,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,It is a memorial and not temple. A building without Shikhar can nod be temple.,0,@ashokkumarjain6312,FALSE,FALSE,FALSE,FALSE,,FALSE,
18-01-2024,Download Duolingo - https://app.adjust.net.in/18bz2arj  Correction: Ramcharitmanas was created by Tulsidas Ji  And Valmiki Ramayan was created by Maharishi Valmiki,130,@Shivanshu.Agrawal,FALSE,FALSE,TRUE,FALSE,,FALSE,
19-01-2024,"bhai itni achchi video bana raha tha tu, tujhe advertisement dena zaroori tha? shraddha se banata yaar, kisi doosri video main ad daal deta",1,@spooky_anub_escapades,TRUE,FALSE,FALSE,FALSE,,FALSE,
20-01-2024,"इतने सालो बाद राम लल्ला पधार रहे है  स्वागत है उनका उनके अधूरे घरमे।  ये इतिहास में दर्ज होगा। राम लल्ला का आगमन श्रद्धा भाव से नहीं  राजनीति भाव से हुआ।  जय श्री राम भगवन हमें माफ़ करे",1,@aakashtikkal1620,TRUE,FALSE,FALSE,FALSE,,FALSE,
21-01-2024,"Please one make video about civil behaviour of our Indians .  They lack hygiene, professionalism, cleanliness, don't follow any rules and public laws,  the places mostly are not safe because many tourists are harrassed especially forigen. How it affects our image on  world . Roads are  building but people  don't know about traffic lows and  follow to road lanes. Building are there but scamming is too common and we need to finish bagger culture from our temples with time some things should be changed 😅",0,@Ritu_devi33456,TRUE,FALSE,FALSE,FALSE,,FALSE,
22-01-2024,https://youtube.com/@Jaatboy-MD?si=pH5WgnJiEaGhZICy,0,@ritubhaskar8056,TRUE,FALSE,FALSE,FALSE,,FALSE,
23-01-2024,"Excellent speech about Ram mandir.pronam  ,pronam,pronam.",0,@provabairagi5210,TRUE,FALSE,FALSE,FALSE,,FALSE,
